state_code,state_name,lga_code,lga_name,ward_code,ward_name
BR,Borno,101,Abadam,10101,Arege
BR,Borno,101,Abadam,10102,Banowa
BR,Borno,101,Abadam,10104,Foguwa
BR,Borno,101,Abadam,10105,Jabullam
BR,Borno,101,Abadam,10106,Kessaa
BR,Borno,101,Abadam,10107,Kudokurgo
BR,Borno,101,Abadam,10108,Yau
BR,Borno,101,Abadam,10109,Yawa
BR,Borno,101,Abadam,10110,Yituwa
BR,Borno,101,Abadam,10111,Busuna
BR,Borno,102,Askira/Uba,10201,Askira East
BR,Borno,102,Askira/Uba,10202,Dille Huyim
BR,Borno,102,Askira/Uba,10203,Hausari Zadawa
BR,Borno,102,Askira/Uba,10204,Hussari Tampul
BR,Borno,102,Askira/Uba,10205,Lassa
BR,Borno,102,Askira/Uba,10206,Mussa
BR,Borno,102,Askira/Uba,10207,Ngohi
BR,Borno,102,Askira/Uba,10208,Ngulde
BR,Borno,102,Askira/Uba,10209,Ngurthavu Kopa
BR,Borno,102,Askira/Uba,10210,Rumirgo Chul
BR,Borno,102,Askira/Uba,10211,Uba
BR,Borno,102,Askira/Uba,10212,Uvu Uda
BR,Borno,102,Askira/Uba,10213,Wamdeo Giwi
BR,Borno,103,Bama,10301,Abbaram
BR,Borno,103,Bama,10302,Amchaka
BR,Borno,103,Bama,10303,Andara
BR,Borno,103,Bama,10304,Kumshe
BR,Borno,103,Bama,10305,Banki
BR,Borno,103,Bama,10306,Bogomari
BR,Borno,103,Bama,10307,Dipchari
BR,Borno,103,Bama,10308,Goniri
BR,Borno,103,Bama,10309,Gulumba
BR,Borno,103,Bama,10310,Kasugula
BR,Borno,103,Bama,10311,Shehuri
BR,Borno,103,Bama,10312,Soye
BR,Borno,103,Bama,10313,Yabiri
BR,Borno,103,Bama,10314,Zangeri
BR,Borno,104,Bayo,10401,Balbaya
BR,Borno,104,Bayo,10402,Briyel
BR,Borno,104,Bayo,10403,Fikayel
BR,Borno,104,Bayo,10404,Gamadadi
BR,Borno,104,Bayo,10405,Jaradali
BR,Borno,104,Bayo,10406,Jaragol
BR,Borno,104,Bayo,10407,Limanti
BR,Borno,104,Bayo,10408,Telli
BR,Borno,104,Bayo,10409,Wuyo
BR,Borno,104,Bayo,10410,Zara
BR,Borno,105,Biu,10501,Buratai
BR,Borno,105,Biu,10502,Dugja
BR,Borno,105,Biu,10503,Galdimari
BR,Borno,105,Biu,10504,Garubula
BR,Borno,105,Biu,10505,Gunda
BR,Borno,105,Biu,10506,Gur
BR,Borno,105,Biu,10507,Mandaragirau
BR,Borno,105,Biu,10508,Miringa
BR,Borno,105,Biu,10509,Silumthla
BR,Borno,105,Biu,10510,Yawi
BR,Borno,105,Biu,10511,Zarawuyaku
BR,Borno,106,Chibok,10601,Garu
BR,Borno,106,Chibok,10602,Gatamarwa
BR,Borno,106,Chibok,10603,Kautikari
BR,Borno,106,Chibok,10604,Kuburmbulla
BR,Borno,106,Chibok,10605,Korongillum
BR,Borno,106,Chibok,10606,Likama
BR,Borno,106,Chibok,10607,Mbalala
BR,Borno,106,Chibok,10608,Mboakura
BR,Borno,106,Chibok,10609,Pemi
BR,Borno,106,Chibok,10610,Shikarkir
BR,Borno,106,Chibok,10611,Whuntaku
BR,Borno,107,Damboa,10701,Azir Multe
BR,Borno,107,Damboa,10702,Bego Yerwa
BR,Borno,107,Damboa,10703,Damboa
BR,Borno,107,Damboa,10705,Mulgoi Kobchi
BR,Borno,107,Damboa,10706,Nzuba Wayaram
BR,Borno,107,Damboa,10707,Wawa Korede
BR,Borno,107,Damboa,10708,Ajigin A
BR,Borno,107,Damboa,10709,Ajigin B
BR,Borno,107,Damboa,10710,Gumsuri
BR,Borno,107,Damboa,10711,Kafa Mafi
BR,Borno,108,Dikwa,10801,Afuye
BR,Borno,108,Dikwa,10802,Boboshe
BR,Borno,108,Dikwa,10803,Dikwa
BR,Borno,108,Dikwa,10804,Gajibo
BR,Borno,108,Dikwa,10805,Muliye
BR,Borno,108,Dikwa,10806,Mala Maja
BR,Borno,108,Dikwa,10807,Mudu Kaza
BR,Borno,108,Dikwa,10808,Ngudoram
BR,Borno,108,Dikwa,10809,Ufaye
BR,Borno,108,Dikwa,10810,Magarta
BR,Borno,109,Gubio,10901,Ardimini
BR,Borno,109,Gubio,10902,Felo
BR,Borno,109,Gubio,10903,Gazabure
BR,Borno,109,Gubio,10904,Gubio 1
BR,Borno,109,Gubio,10905,Gubio 2
BR,Borno,109,Gubio,10906,Kingowa
BR,Borno,109,Gubio,10907,Ngetra
BR,Borno,109,Gubio,10908,Zowo
BR,Borno,109,Gubio,10910,Dabira
BR,Borno,109,Gubio,10911,Gamawo
BR,Borno,110,Guzamala,11001,Aduwa
BR,Borno,110,Guzamala,11002,Gudumbali West
BR,Borno,110,Guzamala,11003,Guzamala East
BR,Borno,110,Guzamala,11004,Guzamala West
BR,Borno,110,Guzamala,11005,Kingarwa
BR,Borno,110,Guzamala,11006,Mairari
BR,Borno,110,Guzamala,11007,Guworam
BR,Borno,110,Guzamala,11008,Wamiri
BR,Borno,110,Guzamala,11009,Moduri
BR,Borno,110,Guzamala,11010,Gudumbali East
BR,Borno,111,Gwoza,11101,Ashigashiya
BR,Borno,111,Gwoza,11102,Bita Izge
BR,Borno,111,Gwoza,11103,Bulabulin
BR,Borno,111,Gwoza,11104,Chikide Jahode
BR,Borno,111,Gwoza,11105,Gava Agapalwa
BR,Borno,111,Gwoza,11106,Guduf A And B
BR,Borno,111,Gwoza,11107,Hambagda Limankara J
BR,Borno,111,Gwoza,11108,Hausari Gaddamayo
BR,Borno,111,Gwoza,11109,Kirawa Jimin
BR,Borno,111,Gwoza,11110,Kurunabasa Ngoshe Sa
BR,Borno,111,Gwoza,11111,Ngoshe
BR,Borno,111,Gwoza,11112,Pulka Bokko
BR,Borno,111,Gwoza,11113,Wala Warabe Dure
BR,Borno,112,Hawul,11201,Bilingwi
BR,Borno,112,Hawul,11202,Grim Damchoba
BR,Borno,112,Hawul,11203,Gwanzang
BR,Borno,112,Hawul,11204,Hizhi Bwala
BR,Borno,112,Hawul,11205,Kidda
BR,Borno,112,Hawul,11206,Kwajaffa
BR,Borno,112,Hawul,11207,Kwaya Bura
BR,Borno,112,Hawul,11208,Marama Kidang
BR,Borno,112,Hawul,11209,Pama Waitam
BR,Borno,112,Hawul,11210,Puba Vidau
BR,Borno,112,Hawul,11211,Sakwa Hema
BR,Borno,112,Hawul,11212,Shaffa
BR,Borno,113,Jere,11301,Maimusari
BR,Borno,113,Jere,11302,Alau
BR,Borno,113,Jere,11303,Gomari
BR,Borno,113,Jere,11304,Tuba
BR,Borno,113,Jere,11305,Mashamari
BR,Borno,113,Jere,11306,Galtimari
BR,Borno,113,Jere,11307,Dusuman
BR,Borno,113,Jere,11308,Khaddamari
BR,Borno,113,Jere,11309,Mairi
BR,Borno,113,Jere,11310,Gongolong
BR,Borno,113,Jere,11311,Old Maiduguri
BR,Borno,113,Jere,11312,Dala
BR,Borno,114,Kaga,11401,Benisheikh
BR,Borno,114,Kaga,11402,Borgozo
BR,Borno,114,Kaga,11403,Dogoma Jalori
BR,Borno,114,Kaga,11404,Dongo
BR,Borno,114,Kaga,11405,Foi
BR,Borno,114,Kaga,11406,Marguba
BR,Borno,114,Kaga,11407,Galangi
BR,Borno,114,Kaga,11408,Guwo
BR,Borno,114,Kaga,11409,Karagawaru
BR,Borno,114,Kaga,11410,Mainok
BR,Borno,114,Kaga,11411,Ngamdu
BR,Borno,114,Kaga,11412,Shetimare
BR,Borno,114,Kaga,11413,Tobolo
BR,Borno,114,Kaga,11414,Wassaram
BR,Borno,114,Kaga,11415,Wajiro
BR,Borno,115,Kala/Balge,11501,Daima
BR,Borno,115,Kala/Balge,11502,Jilbe
BR,Borno,115,Kala/Balge,11503,Jarawa
BR,Borno,115,Kala/Balge,11504,Kalma Kumaga
BR,Borno,115,Kala/Balge,11505,Kala
BR,Borno,115,Kala/Balge,11506,Mada
BR,Borno,115,Kala/Balge,11507,Moholo
BR,Borno,115,Kala/Balge,11508,Komakandi
BR,Borno,115,Kala/Balge,11509,Sigal Karche
BR,Borno,115,Kala/Balge,11510,Rann
BR,Borno,116,Konduga,11601,Ajiri
BR,Borno,116,Konduga,11602,Auno
BR,Borno,116,Konduga,11603,Dalori
BR,Borno,116,Konduga,11604,Dalwa
BR,Borno,116,Konduga,11606,Jakana
BR,Borno,116,Konduga,11607,Kawuri
BR,Borno,116,Konduga,11608,Malari
BR,Borno,116,Konduga,11609,Konduga
BR,Borno,116,Konduga,11610,Yabal
BR,Borno,116,Konduga,11611,Yale
BR,Borno,116,Konduga,11612,Yajiwa
BR,Borno,117,Kukawa,11701,Alagarno
BR,Borno,117,Kukawa,11702,Baga
BR,Borno,117,Kukawa,11703,Barwati
BR,Borno,117,Kukawa,11704,Bundur
BR,Borno,117,Kukawa,11705,Dogoshi
BR,Borno,117,Kukawa,11706,Doro
BR,Borno,117,Kukawa,11707,Kauwa
BR,Borno,117,Kukawa,11708,Kekeno
BR,Borno,117,Kukawa,11709,Kukawa
BR,Borno,117,Kukawa,11710,Yoyo
BR,Borno,118,Kwaya Kusar,11801,Bila Gusi
BR,Borno,118,Kwaya Kusar,11802,Gongdi
BR,Borno,118,Kwaya Kusar,11803,Guwal
BR,Borno,118,Kwaya Kusar,11804,Kubuku
BR,Borno,118,Kwaya Kusar,11805,Kurba Gayi
BR,Borno,118,Kwaya Kusar,11806,Kwaya Kusar
BR,Borno,118,Kwaya Kusar,11807,Peta
BR,Borno,118,Kwaya Kusar,11808,Wada
BR,Borno,118,Kwaya Kusar,11809,Wawa
BR,Borno,118,Kwaya Kusar,11810,Yimirdalang
BR,Borno,119,Mafa,11901,Ajiri
BR,Borno,119,Mafa,11902,Gawa
BR,Borno,119,Mafa,11903,Koshebe
BR,Borno,119,Mafa,11904,Laje
BR,Borno,119,Mafa,11905,Limanti
BR,Borno,119,Mafa,11906,Loskuri
BR,Borno,119,Mafa,11907,Ma'Afa
BR,Borno,119,Mafa,11908,Mafa
BR,Borno,119,Mafa,11909,Masu
BR,Borno,119,Mafa,11910,Mujigine
BR,Borno,119,Mafa,11911,Tamsum Gamdua
BR,Borno,119,Mafa,11912,Zengebe
BR,Borno,120,Magumeri,12001,Ardoram
BR,Borno,120,Magumeri,12002,Ayi Yasku
BR,Borno,120,Magumeri,12003,Borno Yesu
BR,Borno,120,Magumeri,12004,Furram
BR,Borno,120,Magumeri,12005,Gajiganna
BR,Borno,120,Magumeri,12006,Hoyo Chingua
BR,Borno,120,Magumeri,12007,Kalizoram
BR,Borno,120,Magumeri,12008,Kareram
BR,Borno,120,Magumeri,12009,Kupti
BR,Borno,120,Magumeri,12010,Ngamma
BR,Borno,120,Magumeri,12011,Ngulabamma
BR,Borno,120,Magumeri,12012,Titiwa
BR,Borno,120,Magumeri,12013,Magumeri
BR,Borno,121,Marte,12101,Ala
BR,Borno,121,Marte,12102,Ala Lawanti
BR,Borno,121,Marte,12103,Badairi
BR,Borno,121,Marte,12104,Borsori
BR,Borno,121,Marte,12105,Gumna
BR,Borno,121,Marte,12106,Kabulawa
BR,Borno,121,Marte,12107,Kirenowa
BR,Borno,121,Marte,12108,Kulli
BR,Borno,121,Marte,12109,Marte
BR,Borno,121,Marte,12110,Musune
BR,Borno,121,Marte,12111,Muwalli
BR,Borno,121,Marte,12112,Njine
BR,Borno,121,Marte,12113,Zaga
BR,Borno,122,Mobbar,12201,Asaga
BR,Borno,122,Mobbar,12202,Bogum
BR,Borno,122,Mobbar,12203,Damasak
BR,Borno,122,Mobbar,12204,Chamba
BR,Borno,122,Mobbar,12205,Duji
BR,Borno,122,Mobbar,12206,Gashigar
BR,Borno,122,Mobbar,12207,Kareto
BR,Borno,122,Mobbar,12208,Layi
BR,Borno,122,Mobbar,12209,Zanna Umarti
BR,Borno,122,Mobbar,12210,Zari
BR,Borno,123,Monguno,12301,Damakulli
BR,Borno,123,Monguno,12302,Kaguram
BR,Borno,123,Monguno,12303,Kumalia
BR,Borno,123,Monguno,12304,Mandala
BR,Borno,123,Monguno,12305,Mintar
BR,Borno,123,Monguno,12306,Mofio
BR,Borno,123,Monguno,12307,Monguno
BR,Borno,123,Monguno,12308,Ngurno
BR,Borno,123,Monguno,12309,Sure
BR,Borno,123,Monguno,12310,Wulo
BR,Borno,123,Monguno,12311,Yele
BR,Borno,123,Monguno,12312,Zulum
BR,Borno,124,Maiduguri,12401,Bolori 1
BR,Borno,124,Maiduguri,12402,Bolori 2
BR,Borno,124,Maiduguri,12403,Bulabulin
BR,Borno,124,Maiduguri,12404,Fezzan
BR,Borno,124,Maiduguri,12405,Gamboru
BR,Borno,124,Maiduguri,12406,Hausari
BR,Borno,124,Maiduguri,12407,Gwange 1
BR,Borno,124,Maiduguri,12408,Gwange 2
BR,Borno,124,Maiduguri,12409,Gwange 3
BR,Borno,124,Maiduguri,12410,Lamisula
BR,Borno,124,Maiduguri,12411,Limanti
BR,Borno,124,Maiduguri,12412,Mafoni
BR,Borno,124,Maiduguri,12413,Maisandari
BR,Borno,124,Maiduguri,12414,Shehuri North
BR,Borno,124,Maiduguri,12415,Shehuri South
BR,Borno,125,Ngala,12501,Fuye
BR,Borno,125,Ngala,12502,Gamboru A
BR,Borno,125,Ngala,12503,Gamboru B
BR,Borno,125,Ngala,12504,Gamboru C
BR,Borno,125,Ngala,12505,Logumani
BR,Borno,125,Ngala,12506,Ndufu
BR,Borno,125,Ngala,12507,Ngala
BR,Borno,125,Ngala,12508,Shehuri
BR,Borno,125,Ngala,12509,Warshele
BR,Borno,125,Ngala,12510,Wulgo
BR,Borno,126,Nganzai,12601,Gadai
BR,Borno,126,Nganzai,12602,Badu
BR,Borno,126,Nganzai,12603,Damaram
BR,Borno,126,Nganzai,12604,Gajiram
BR,Borno,126,Nganzai,12605,Kurnawa
BR,Borno,126,Nganzai,12606,Jigalta
BR,Borno,126,Nganzai,12607,Kuda
BR,Borno,126,Nganzai,12608,Alarge
BR,Borno,126,Nganzai,12609,Maiwa
BR,Borno,126,Nganzai,12610,Miye
BR,Borno,126,Nganzai,12611,Sabsabuwa
BR,Borno,126,Nganzai,12612,Sugundure
BR,Borno,127,Shani,12701,Bargu
BR,Borno,127,Shani,12702,Buma
BR,Borno,127,Shani,12703,Gasi
BR,Borno,127,Shani,12704,Gora
BR,Borno,127,Shani,12705,Gwaskara
BR,Borno,127,Shani,12706,Gwalasho
BR,Borno,127,Shani,12707,Kubo
BR,Borno,127,Shani,12708,Lakundum
BR,Borno,127,Shani,12709,Kombo
BR,Borno,127,Shani,12710,Shani
BR,Borno,127,Shani,12711,Walama
KT,Katsina,401,Bakori,40101,Bakori A
KT,Katsina,401,Bakori,40102,Bakori B
KT,Katsina,401,Bakori,40103,Barde Kwantakwaran
KT,Katsina,401,Bakori,40104,Dawa Musa
KT,Katsina,401,Bakori,40105,Guga
KT,Katsina,401,Bakori,40106,Jargaba
KT,Katsina,401,Bakori,40107,Kabomo
KT,Katsina,401,Bakori,40108,Kakumi
KT,Katsina,401,Bakori,40109,Kandarawa
KT,Katsina,401,Bakori,40110,Kurami Yankwani
KT,Katsina,401,Bakori,40111,Tsiga
KT,Katsina,402,Batagarawa,40201,Ajiwa
KT,Katsina,402,Batagarawa,40202,Bakiyawa
KT,Katsina,402,Batagarawa,40203,Barawa
KT,Katsina,402,Batagarawa,40204,Batagarawa
KT,Katsina,402,Batagarawa,40205,Dabaibayawa
KT,Katsina,402,Batagarawa,40206,Dandagoro
KT,Katsina,402,Batagarawa,40207,Jino
KT,Katsina,402,Batagarawa,40208,Kayauki
KT,Katsina,402,Batagarawa,40209,Tsanni
KT,Katsina,402,Batagarawa,40210,Yargamji
KT,Katsina,403,Batsari,40301,Abadau Kagara
KT,Katsina,403,Batsari,40302,Batsari
KT,Katsina,403,Batsari,40303,Darini Magaji Abu
KT,Katsina,403,Batsari,40304,Dan Alhaji Yangayya
KT,Katsina,403,Batsari,40305,Kandawa
KT,Katsina,403,Batsari,40306,Karare
KT,Katsina,403,Batsari,40307,Madogara
KT,Katsina,403,Batsari,40308,Manawa
KT,Katsina,403,Batsari,40309,Rumah
KT,Katsina,403,Batsari,40310,Wagini
KT,Katsina,403,Batsari,40311,Yau-Yau Malamawa
KT,Katsina,404,Baure,40401,Babban Mutum
KT,Katsina,404,Baure,40402,Baure
KT,Katsina,404,Baure,40403,Dankum
KT,Katsina,404,Baure,40404,Faski
KT,Katsina,404,Baure,40405,Garki
KT,Katsina,404,Baure,40406,Hui
KT,Katsina,404,Baure,40407,Maibara
KT,Katsina,404,Baure,40408,Mudiri
KT,Katsina,404,Baure,40409,Taramnawa
KT,Katsina,404,Baure,40410,Unguwar Rai
KT,Katsina,404,Baure,40411,Yanduna
KT,Katsina,404,Baure,40412,Yanmaulu
KT,Katsina,405,Bindawa,40501,Baure
KT,Katsina,405,Bindawa,40502,Bindawa
KT,Katsina,405,Bindawa,40503,Dallaje
KT,Katsina,405,Bindawa,40504,Doro
KT,Katsina,405,Bindawa,40505,Gaiwa
KT,Katsina,405,Bindawa,40506,Giremawa
KT,Katsina,405,Bindawa,40507,Jibawa
KT,Katsina,405,Bindawa,40508,Kamri
KT,Katsina,405,Bindawa,40509,Shibdawa
KT,Katsina,405,Bindawa,40510,Tama
KT,Katsina,405,Bindawa,40511,Yangora
KT,Katsina,406,Charanchi,40601,Banye
KT,Katsina,406,Charanchi,40602,Charanchi
KT,Katsina,406,Charanchi,40603,Doka
KT,Katsina,406,Charanchi,40604,Ganuwa
KT,Katsina,406,Charanchi,40605,Koda
KT,Katsina,406,Charanchi,40606,Kuraye
KT,Katsina,406,Charanchi,40607,Majen Wayya
KT,Katsina,406,Charanchi,40608,Radda
KT,Katsina,406,Charanchi,40609,Safana
KT,Katsina,406,Charanchi,40610,Tsakatsa
KT,Katsina,407,Dandume,40701,Dandume A
KT,Katsina,407,Dandume,40702,Dandume B
KT,Katsina,407,Dandume,40703,Dansoda
KT,Katsina,407,Dandume,40704,Dantankari
KT,Katsina,407,Dandume,40705,Magaji Wando
KT,Katsina,407,Dandume,40706,Mahuta C
KT,Katsina,407,Dandume,40707,Mahuta A
KT,Katsina,407,Dandume,40708,Mahuta B
KT,Katsina,407,Dandume,40709,Maikwama
KT,Katsina,407,Dandume,40710,Tumburkai A
KT,Katsina,407,Dandume,40711,Tumburkai B
KT,Katsina,408,Danja,40801,Dabai
KT,Katsina,408,Danja,40802,Danja A
KT,Katsina,408,Danja,40803,Danja B
KT,Katsina,408,Danja,40804,Jiba
KT,Katsina,408,Danja,40805,Kahuta A
KT,Katsina,408,Danja,40806,Kahuta B
KT,Katsina,408,Danja,40807,Tandama
KT,Katsina,408,Danja,40808,Tsangamawa
KT,Katsina,408,Danja,40809,Yakaji A
KT,Katsina,408,Danja,40810,Yakaji B
KT,Katsina,409,Dan Musa,40901,Dan Ali
KT,Katsina,409,Dan Musa,40902,Dandire A
KT,Katsina,409,Dan Musa,40903,Dandire B
KT,Katsina,409,Dan Musa,40904,Dan Musa A
KT,Katsina,409,Dan Musa,40905,Dan Musa B
KT,Katsina,409,Dan Musa,40906,Maidabino A
KT,Katsina,409,Dan Musa,40907,Maidabino B
KT,Katsina,409,Dan Musa,40908,Mara A
KT,Katsina,409,Dan Musa,40909,Mara B
KT,Katsina,409,Dan Musa,40910,Yantumaki A
KT,Katsina,409,Dan Musa,40911,Yantumaki B
KT,Katsina,410,Daura,41001,Kusugu
KT,Katsina,410,Daura,41002,Madobi A
KT,Katsina,410,Daura,41003,Madobi B
KT,Katsina,410,Daura,41004,Mazoji A
KT,Katsina,410,Daura,41005,Mazoji B
KT,Katsina,410,Daura,41006,Sarkin Yara A
KT,Katsina,410,Daura,41007,Sarkin Yara B
KT,Katsina,410,Daura,41008,Sabon Gari
KT,Katsina,410,Daura,41009,Tudun Wada
KT,Katsina,410,Daura,41010,Ubandawaki A
KT,Katsina,410,Daura,41011,Ubandawaki B
KT,Katsina,411,Dutsi,41101,Dan Aunai
KT,Katsina,411,Dutsi,41102,Dutsi A
KT,Katsina,411,Dutsi,41103,Dutsi B
KT,Katsina,411,Dutsi,41104,Kayawa
KT,Katsina,411,Dutsi,41105,Ruwan Kaya A
KT,Katsina,411,Dutsi,41106,Ruwan Kaya B
KT,Katsina,411,Dutsi,41107,Sirika A
KT,Katsina,411,Dutsi,41108,Sirika B
KT,Katsina,411,Dutsi,41109,Yamel A
KT,Katsina,411,Dutsi,41110,Yamel B
KT,Katsina,412,Dutsin Ma,41201,Bagagadi
KT,Katsina,412,Dutsin Ma,41202,Dabawa
KT,Katsina,412,Dutsin Ma,41203,Dutsinma A
KT,Katsina,412,Dutsin Ma,41204,Dutsinma B
KT,Katsina,412,Dutsin Ma,41205,Karofi A
KT,Katsina,412,Dutsin Ma,41206,Karofi B
KT,Katsina,412,Dutsin Ma,41207,Kuki A
KT,Katsina,412,Dutsin Ma,41208,Kuki B
KT,Katsina,412,Dutsin Ma,41209,Kutawa
KT,Katsina,412,Dutsin Ma,41210,Makera
KT,Katsina,412,Dutsin Ma,41211,Shema
KT,Katsina,413,Faskari,41301,Daudawa
KT,Katsina,413,Faskari,41302,Faskari
KT,Katsina,413,Faskari,41303,Mai Gora
KT,Katsina,413,Faskari,41304,Mairua
KT,Katsina,413,Faskari,41305,Ruwan Godiya
KT,Katsina,413,Faskari,41306,Sabon Layi
KT,Katsina,413,Faskari,41307,Sheme
KT,Katsina,413,Faskari,41308,Tafoki
KT,Katsina,413,Faskari,41309,Yankara
KT,Katsina,413,Faskari,41310,Yar Malamai
KT,Katsina,414,Funtua,41401,Anguwan Musa
KT,Katsina,414,Funtua,41402,Anguwar Ibrahim
KT,Katsina,414,Funtua,41403,Dandutse
KT,Katsina,414,Funtua,41404,Dukke
KT,Katsina,414,Funtua,41405,Goya
KT,Katsina,414,Funtua,41406,Maigamji
KT,Katsina,414,Funtua,41407,Makera
KT,Katsina,414,Funtua,41408,Maska
KT,Katsina,414,Funtua,41409,Nasarawa
KT,Katsina,414,Funtua,41410,Sabon Gari
KT,Katsina,414,Funtua,41411,Tudun Iya
KT,Katsina,415,Ingawa,41501,Agayawa
KT,Katsina,415,Ingawa,41502,Bareruwa
KT,Katsina,415,Ingawa,41503,Dara
KT,Katsina,415,Ingawa,41504,Daunaka
KT,Katsina,415,Ingawa,41505,Dugul
KT,Katsina,415,Ingawa,41506,Ingawa
KT,Katsina,415,Ingawa,41507,Kandawa
KT,Katsina,415,Ingawa,41508,Kurfeji
KT,Katsina,415,Ingawa,41509,Manomawa
KT,Katsina,415,Ingawa,41510,Yandoma
KT,Katsina,415,Ingawa,41511,Yaya
KT,Katsina,416,Jibia,41601,Bugaje
KT,Katsina,416,Jibia,41602,Farfaru
KT,Katsina,416,Jibia,41603,Faru
KT,Katsina,416,Jibia,41604,Gangara
KT,Katsina,416,Jibia,41605,Gurbi
KT,Katsina,416,Jibia,41606,Jibia A
KT,Katsina,416,Jibia,41607,Jibia B
KT,Katsina,416,Jibia,41608,Kusa
KT,Katsina,416,Jibia,41609,Mazanya
KT,Katsina,416,Jibia,41610,Riko
KT,Katsina,416,Jibia,41611,Yangayya
KT,Katsina,417,Kafur,41701,Dantutture
KT,Katsina,417,Kafur,41702,Dutsen Kura
KT,Katsina,417,Kafur,41703,Gamzago
KT,Katsina,417,Kafur,41704,Gozaki
KT,Katsina,417,Kafur,41705,Kafur
KT,Katsina,417,Kafur,41706,Kuringafa
KT,Katsina,417,Kafur,41707,Mahuta
KT,Katsina,417,Kafur,41708,Masari
KT,Katsina,417,Kafur,41709,Rugoji
KT,Katsina,417,Kafur,41710,Sabuwar Kasa
KT,Katsina,418,Kaita,41801,Abdallawa
KT,Katsina,418,Kaita,41802,Ba'Awa
KT,Katsina,418,Kaita,41803,Dankaba
KT,Katsina,418,Kaita,41804,Dankama
KT,Katsina,418,Kaita,41805,Gafiya
KT,Katsina,418,Kaita,41806,Girka
KT,Katsina,418,Kaita,41807,Kaita
KT,Katsina,418,Kaita,41808,Matsai
KT,Katsina,418,Kaita,41809,Yandaki
KT,Katsina,418,Kaita,41811,Yanhoho
KT,Katsina,419,Kankara,41901,Burdugau
KT,Katsina,419,Kankara,41902,Dan Murabu
KT,Katsina,419,Kankara,41903,Gundawa
KT,Katsina,419,Kankara,41904,Gurbi
KT,Katsina,419,Kankara,41905,Kankara
KT,Katsina,419,Kankara,41906,Ketare
KT,Katsina,419,Kankara,41907,Kukasheka
KT,Katsina,419,Kankara,41908,Mabai
KT,Katsina,419,Kankara,41909,Yargoje
KT,Katsina,419,Kankara,41910,Yartsamiya
KT,Katsina,419,Kankara,41911,Zango
KT,Katsina,420,Kankia,42001,Fakuwa Kafin Dangi
KT,Katsina,420,Kankia,42002,Gachi
KT,Katsina,420,Kankia,42003,Galadima A
KT,Katsina,420,Kankia,42004,Galadima B
KT,Katsina,420,Kankia,42005,Kafin Soli
KT,Katsina,420,Kankia,42006,Kunduru Gyaza
KT,Katsina,420,Kankia,42007,Rimaye
KT,Katsina,420,Kankia,42008,Sukuntuni
KT,Katsina,420,Kankia,42009,Tafashiya Nasarawa
KT,Katsina,420,Kankia,42010,Tsa Magam
KT,Katsina,421,Katsina,42101,Arewa 1
KT,Katsina,421,Katsina,42102,Arewa 2
KT,Katsina,421,Katsina,42103,Gabas 1
KT,Katsina,421,Katsina,42104,Gabas 2
KT,Katsina,421,Katsina,42105,Gabas 3
KT,Katsina,421,Katsina,42106,Kudu 1
KT,Katsina,421,Katsina,42107,Kudu 2
KT,Katsina,421,Katsina,42108,Kudu 3
KT,Katsina,421,Katsina,42109,Shinkafi 1
KT,Katsina,421,Katsina,42110,Shinkafi 2
KT,Katsina,421,Katsina,42111,Yamma 1
KT,Katsina,421,Katsina,42112,Yamma 2
KT,Katsina,422,Kurfi,42201,Barkiya
KT,Katsina,422,Kurfi,42202,Birchi
KT,Katsina,422,Kurfi,42203,Kurfi B
KT,Katsina,422,Kurfi,42204,Kurfi A
KT,Katsina,422,Kurfi,42205,Rawayau A
KT,Katsina,422,Kurfi,42206,Rawayau B
KT,Katsina,422,Kurfi,42207,Tsauri A
KT,Katsina,422,Kurfi,42208,Tsauri B
KT,Katsina,422,Kurfi,42209,Wurma A
KT,Katsina,422,Kurfi,42210,Wurma B
KT,Katsina,423,Kusada,42301,Bauranya
KT,Katsina,423,Kusada,42302,Boko
KT,Katsina,423,Kusada,42303,Duddunni
KT,Katsina,423,Kusada,42304,Kafarda
KT,Katsina,423,Kusada,42305,Kaikai
KT,Katsina,423,Kusada,42306,Kofa
KT,Katsina,423,Kusada,42307,Kusada
KT,Katsina,423,Kusada,42308,Mawashi
KT,Katsina,423,Kusada,42309,Yashe A
KT,Katsina,423,Kusada,42310,Yashe B
KT,Katsina,424,Mai'Adua,42401,Bumbum A
KT,Katsina,424,Mai'Adua,42402,Bumbum B
KT,Katsina,424,Mai'Adua,42403,Danyashe
KT,Katsina,424,Mai'Adua,42404,Koza
KT,Katsina,424,Mai'Adua,42405,Mai'Adua A
KT,Katsina,424,Mai'Adua,42406,Mai'Adua B
KT,Katsina,424,Mai'Adua,42407,Mai'Adua C
KT,Katsina,424,Mai'Adua,42408,Maikoni A
KT,Katsina,424,Mai'Adua,42409,Maikoni B
KT,Katsina,424,Mai'Adua,42410,Natsalle
KT,Katsina,425,Malumfashi,42501,Borindawa
KT,Katsina,425,Malumfashi,42502,Dansarai
KT,Katsina,425,Malumfashi,42503,Dayi
KT,Katsina,425,Malumfashi,42504,Gora Dan Saka
KT,Katsina,425,Malumfashi,42505,Karfi
KT,Katsina,425,Malumfashi,42506,Makaurachi
KT,Katsina,425,Malumfashi,42507,Malumfashi A
KT,Katsina,425,Malumfashi,42508,Malumfashi B
